id,message
565963,"خصم ٢% على اجمالى الفاتورة لما تطلب ب 400 ج سمنة على التطبيق لحد ٢٤ يوليو . اطلب دلوقتى  و تابع عروضنا المستمرة"
565965,"*مبروك عليك كسبت هديةفورية*
١٠دقائق لارقام أورنچ لمرةواحدة
 اطلب#25#ببلاش
*جوائز كتير*
كسبت١٠دقائق هديةفورية
اعرف الإفيةواكسب جائزةمليون جنيةمع خدمةحريف أفلام!
٣أيام ببلاش بعدها٢جنيةلليوم!اطلب#25#ببلاش"
565967,"مبروك ليك48 ساعة هدية فورية من اورنج!
مع خدمة iRead
كلم #82# ببلاش وخد هديتك
*مبروك عليك*
20% خصم على اي كتاب من تطبيق iRead
وهيجيلك لحد بيتك
وتابع أهم المعلومات مع خدمة iRead
متنساش!
48 ساعة ببلاش
بعدين75 قرش لليوم
كلم #82# ببلاش حالا ومتضيعش الفرصة"
565969,"م إنشاء حسابك. انشئ كلمة سر واشحن حسابك من فروع أمان. للمزيد: 16374"
565973,"دلوقتى نزل أغنية ( حكاية حبنا ) ل رامي صبري كول تون ب 5 جنيه/شهر. ابعت 875"
565975,"مبروك ليك هدية فورية 72 ساعة ببلاش من اورنج!
يلا كلم #91# مجانا وخد هديتك

>مش بس كده<
خليك فى البيت
وتابع كل الجديد عن الفناين و اعمالهم مع خدمة الشاشة

متنساش!
ليك 72 ساعة ببلاش مع خدمة الشاشة
بعدين بـ 75 قرش لليوم
كلم #91# ببلاش حالا ، ومتضيعش الفرصة"
565977,"Now with Salefny Credit service, you can borrow EGP 4 including EGP 1 service fees. Dial #8#"
565979,"تم اضافة 4 جنيه لرصيدك متضمنة جنيه تكلفة الخدمة و سيتم خصم هذه القيمة مع أول شحنة. مازال يمكن استخدام الخدمة 21 مرات لحين التسديد القيمة المستحقة."
565981,"كود تفعيل myFawry لحساب رقم 01203608130 هو 23386"
565983,"Now with Salefny Credit service, you can borrow EGP 4 including EGP 1 service fees. Dial #8#"
565985,"٢% على اجمالى الفاتورة لما تطلب ب 300 ج هاينز  على التطبيق لحد ٢٤ يوليو . اطلب دلوقتى و 
تابع خصومات مكسب كل اسبوع!"
565987,"Your MoneyFellows code is: 5096"
565989,"*مبروك جالك١٠دقائق ببلاش من اورنج*
اطلب #19# ببلاش!

*كمان جاوب وممكن تكسب موبايل ايفون 11 ببلاش*
وليك كمان ٣ أيام ببلاش مع ابطال افريقيا بعدكده جنيه لليوم!
اطلب #19# ببلاش""
565991,"Now with Salefny Credit service, you can borrow EGP 4 including EGP 1 service fees. Dial #8#"
565993,"تم اضافة 4 جنيه لرصيدك متضمنة جنيه تكلفة الخدمة و سيتم خصم هذه القيمة مع أول شحنة. مازال يمكن استخدام الخدمة 22 مرات لحين التسديد القيمة المستحقة."
565995,"Now with Salefny Credit service, you can borrow EGP 4 including EGP 1 service fees. Dial #8#"
565997,"مبروك ليك هدية فورية 72 ساعة ببلاش من اورنج!
يلا كلم #91# مجانا وخد هديتك

>مش بس كده<
خليك فى البيت
وتابع كل الجديد عن الفناين و اعمالهم مع خدمة الشاشة

متنساش!
ليك 72 ساعة ببلاش مع خدمة الشاشة
بعدين بـ 75 قرش لليوم
كلم #91# ببلاش حالا ، ومتضيعش الفرصة"
565999,"Activation code: 0747840"
566001,"*مبروك عليك كسبت هديةفورية*
١٠دقائق لارقام أورنچ لمرةواحدة
 اطلب#25#ببلاش
*جوائز كتير*
كسبت١٠دقائق هديةفورية
اعرف الإفيةواكسب جائزةمليون جنيةمع خدمةحريف أفلام!
٣أيام ببلاش بعدها٢جنيةلليوم!اطلب#25#ببلاش"
566003,"Now with Salefny Credit service, you can borrow EGP 4 including EGP 1 service fees. Dial #8#"
566005,"طلبيتك هتوصلك النهاردة  إعتبارا من الساعة 1 ظهرا و حتى 7 مساء 
شكرا لطلبك من مكسب"
566007,"اورنچ   من  100x100  : كسبت عرض 1 1 المضمون!
إيه هو؟ أطلب #26# واعرف جالك ايه فوراً!

ممكن تكسب كمان:
>250,000 جنيه الجايزة الكبيرة

إزاي؟ أطلب #26# عشان تشترك وجاوب على الأسئلة
أول يوم مجاناً بعدين بـ2 جنيه في اليوم.  أطلب #26# دلوقتي!"
566009,"153.5ج بدلا من 156ج مربى فيتراك 450جم أطلبها دلوقتى و استفيد بعروض تصل الى 2% على اجمالى الفاتورة"
566011,"اشترك في خدمة ستاتس و قرب من اللي حواليك. ابعت 6 و جرب الخدمة اسبوع ببلاش و بعد كدة ب  ب3.99 ج/ش بس.

اطلب #012# ببلاش واشحن علشان تكسب اضعاف شحنتك دقائق وميجابايتس وهدايا تانية كتير"
566013,"الحلم من MBC:
كل واحد منا عنده احلامه، طموحه، افكاره.
اعطي حلمك فرصة
أرسل حلم الان  لـ95458
 
5جنيه/الرسالة"
566015,"*مبروك جالك١٠دقائق ببلاش من اورنج*
اطلب #19# ببلاش!

*كمان جاوب وممكن تكسب موبايل ايفون 11 ببلاش*
وليك كمان ٣ أيام ببلاش مع ابطال افريقيا بعدكده جنيه لليوم!
اطلب #19# ببلاش""
566017,"عرض جديد ! 
2% لما تطلب ب 200 ج دولفين أو ب 100 ج برسيل من التطبيق لحد 17 يوليو"
566019,"*مبروك عليك كسبت هديةفورية*
١٠دقائق لارقام أورنچ لمرةواحدة
 اطلب#25#ببلاش
*جوائز كتير*
كسبت١٠دقائق هديةفورية
اعرف الإفيةواكسب جائزةمليون جنيةمع خدمةحريف أفلام!
٣أيام ببلاش بعدها٢جنيةلليوم!اطلب#25#ببلاش"
566021,"Recharging of EGP 35.75 is successful. Your new balance is EGP 26.23. Enjoy 2GB once you change your SIM to 4G with your same number, for free from any Orange shop. Call #4# to check if you SIM supports 4G."
566023,"تم شحن خطك بمبلغ35.75ج بنجاح. رصيدك الحالى  26.23ج ."
566025,"دلوقتى نزل أغنية أنت أقوي ل تامر حسني كول تون ب 5 جنيه/شهر. ابعت 37"
566027,"*مبروك عليك كسبت هديةفورية*
١٠دقائق لارقام أورنچ لمرةواحدة
 اطلب#25#ببلاش
*جوائز كتير*
كسبت١٠دقائق هديةفورية
اعرف الافيةواكسب جائزةمليون جنيةمع خدمةحريف أفلام!
٣أيام ببلاش بعدها٢جنيةلليوم!اطلب#25#ببلاش"
566029,"لسة ماعملتش طلبية  أول الشهر؟
ليك 1.5% خصم بدون تحديد على التطبيق لحد بكرة 6 يوليو الساعة 12 بليل 
أطلب دلوقتى"
566031,"مبروك ليك48 ساعة هدية فورية من اورنج!
مع خدمة iRead
كلم #82# ببلاش وخد هديتك
*مبروك عليك*
20% خصم على اي كتاب من تطبيق iRead
وهيجيلك لحد بيتك
وتابع أهم المعلومات مع خدمة iRead
متنساش!
48 ساعة ببلاش
بعدين75 قرش لليوم
كلم #82# ببلاش حالا ومتضيعش الفرصة"
566033,"عرض يوليو
2 % لما تطلب ب 200 ج سمنة أو لما تطلب ب 100 ج دولفين لحد 10 يوليو"
566035,"*مبروك عليك كسبت هديةفورية*
١٠دقائق لارقام أورنچ لمرةواحدة
 اطلب#25#ببلاش
*جوائز كتير*
كسبت١٠دقائق هديةفورية
اعرف الافيةواكسب جائزةمليون جنيةمع خدمةحريف أفلام!
٣أيام ببلاش بعدها٢جنيةلليوم!اطلب#25#ببلاش"
566037,"إلحق العرض
1.5% خصم بدون تحديد لحد يوم الجمعة 3 يوليو الساعة 12 بليل"
566043,"تم تجديد باقة Premium ٢‎٥‎  ونفذت دقائق الباقة السابقة"
566045,"تم تجديد باقة بريميم 25 . لديك الآن 90 دقيقه لأي شبكه، 1200 دقيقه  و 200 ميجابايت"
566049,"Recharging of EGP 10.01 is successful. Your new balance is EGP 28.94. Enjoy 2GB once you change your SIM to 4G with your same number, for free from any Orange shop. Call #4# to check if you SIM supports 4G."
566051,"تم شحن خطك بمبلغ10.01ج بنجاح. رصيدك الحالى  28.94ج ."
566053,"الرقم ده حاول يكلمك   الساعة 18:00. اطلب #115# وشغل محفظة اورنج كاش مجانا"
566055,"7055:You cannot use the credit recharge service within 5.00 minutes of last successful transaction."
566057,"تم شحن خطك بمبلغ71.50ج بنجاح. تم خصم 28.00 ج رسوم خدمه سلفني رصيد , رصيدك الحالى  22.05ج ."
566059,"Recharging of EGP 71.50 is successful. Your new balance is EGP 22.05. Enjoy 2GB once you change your SIM to 4G with your same number, for free from any Orange shop. Call #4# to check if you SIM supports 4G."
566061,"مبروك ليك72 ساعة هدية فورية من اورنج!
مع خدمة شغلنى
كلم #68# ببلاش وخد هديتك
>>مش بس كده<<
شارك فى ملتقى شغلنى للتوظيف اونلاين
يوم 21 يونيو
وهيجيلك وظائف يومية تناسبك
*مبروك عليك*
72 ساعة ببلاش
بعدين50 قرش لليوم
كلم #68# ببلاش حالا ومتضيعش الفرصة"
566063,"تم شحن خطك بمبلغ3.00ج بنجاح. رصيدك الحالى  0.00ج ."
566065,"عفوا لا يوجد رصيد كاف، كلم #8# و استلف 4 جنيه متضمنة جنيه تكلفة الخدمة"
566067,"سيتم تجديد اشتراكك في نظام Premium ٢‎٥‎ وخدمات اورنچ في ٦‎/٣‎٠ مقابل ٢‎٥‎ جم"
566069,"تم شحن خطك بمبلغ3.00ج بنجاح. رصيدك الحالى  0.00ج ."
566071,"عفوا لا يوجد رصيد كاف، كلم #8# و استلف 4 جنيه متضمنة جنيه تكلفة الخدمة"
566073,"استمتع ب 300 ميجا هدية و 50 ضعف شحنتك وحدات تستخدمهم إنترنت و دقايق و رسائل لاورنچ عند الشحن عن طريق تطبيق My Orange بكارت الائتمان. لتحميل التطبيق    https://bit.ly/MyOrange_B2B"
566075,"ستبدأ فترة السماح بعد ٢ أيام. ولن يمكنك إجراء المكالمات برجاء الشحن الآن"
566077,"سيتم وقف الخدمة عن خطك بعد ٢ أيام. برجاء الشحن الآن"
566079,"سيتم تجديد باقة بريميم 25 بعد 48 ساعة برجاء التأكد من وجود رصيد كافى للتجديد"
566081,"خصم الأسبوع وصل !!
1.5% خصم لما تطلب ب   2500 ج أو أكتر على التطبيق لحد يوم 3 يوليو"
566083,"*مبروك عليك كسبت هديةفورية*
١٠دقائق لارقام أورنچ لمرةواحدة
 اطلب#25#ببلاش
*جوائز كتير*
كسبت١٠دقائق هديةفورية
اعرف الافيةواكسب جائزةمليون جنيةمع خدمةحريف أفلام!
٣أيام ببلاش بعدها٢جنيةلليوم!اطلب#25#ببلاش"
566087,"تم شحن خطك بمبلغ3.00ج بنجاح. رصيدك الحالى  0.00ج ."
566091,"تم شحن خطك بمبلغ3.00ج بنجاح. رصيدك الحالى  0.00ج ."
566093,"عفوا لا يوجد رصيد كاف، كلم #8# و استلف 4 جنيه متضمنة جنيه تكلفة الخدمة"
566095,"1.5% خصم  بدون تحديد على التطبيق لحد النهاردة الساعة 12 بليل"
566097,"سيتم تجديد اشتراكك في نظام Premium ٢‎٥‎ وخدمات اورنچ في ٦‎/٣‎٠ مقابل ٢‎٥‎ جم"
566099,"تم شحن خطك بمبلغ3.00ج بنجاح. رصيدك الحالى  0.08ج ."
